index,num,title,text,catalogue_id,key,needs_revision
2871,2999,LEO. XII. PONT. MAX. ANNO IV. Busto a s. R BAPTISTERIO. LIBERIANO ecc. Battisterio. Mill. 42. Br.,2999. LEO. XII. PONT. MAX. ANNO IV. Busto a s. R BAPTISTERIO. LIBERIANO ecc. Battisterio. Mill. 42. Br.,BO0624_4466,BO0624_4466||2999||2999. LEO. XII. PONT. MAX. ANNO IV. Busto a s. R BAPTISTERIO. LIBERIANO ecc. Battisterio. Mill. 42. Br.,False
2872,3000,GREGORIUS XVI ANNO VIII. R) PORTCV. BRVTIS ecc. Fabbricato in piazza Colonna. (CERBAR1. IOSEPH F) Mill. 43. Ar.,3000. GREGORIUS XVI ANNO VIII. R) PORTCV. BRVTIS ecc. Fabbricato in piazza Colonna. (CERBAR1. IOSEPH F) Mill. 43. Ar.,BO0624_4466,BO0624_4466||3000||3000. GREGORIUS XVI ANNO VIII. R) PORTCV. BRVTIS ecc. Fabbricato in piazza Colonna. (CERBAR1. IOSEPH F) Mill. 43. Ar.,False
2873,3001,GREGORIUS XVI ANNO IX. R) MIRABILIS. DEVS. IN. SANCTIS. SVIS ecc. (GIROMETTI F) Mill. 43. Ar.,3001. GREGORIUS XVI ANNO IX. R) MIRABILIS. DEVS. IN. SANCTIS. SVIS ecc. (GIROMETTI F) Mill. 43. Ar.,BO0624_4466,BO0624_4466||3001||3001. GREGORIUS XVI ANNO IX. R) MIRABILIS. DEVS. IN. SANCTIS. SVIS ecc. (GIROMETTI F) Mill. 43. Ar.,False
2874,3002,GREGORIUS XVI ANNO IV. R) CATILLO. MONTE. AD. ANIENEM ecc. (CEBBARA. LOSEPH. F). Mill. 43. Ar.,3002. GREGORIUS XVI ANNO IV. R) CATILLO. MONTE. AD. ANIENEM ecc. (CEBBARA. LOSEPH. F). Mill. 43. Ar.,BO0624_4466,BO0624_4466||3002||3002. GREGORIUS XVI ANNO IV. R) CATILLO. MONTE. AD. ANIENEM ecc. (CEBBARA. LOSEPH. F). Mill. 43. Ar.,False
2875,3003,PIUS IX ANNO XXI. R HOSPITIVM. DEMENTIBVS. CVRAND ecc. (T. BIANCHI. F.). Mill. 43. Ar.,3003. PIUS IX ANNO XXI. R HOSPITIVM. DEMENTIBVS. CVRAND ecc. (T. BIANCHI. F.). Mill. 43. Ar.,BO0624_4466,BO0624_4466||3003||3003. PIUS IX ANNO XXI. R HOSPITIVM. DEMENTIBVS. CVRAND ecc. (T. BIANCHI. F.). Mill. 43. Ar.,False
2876,3004,PAVLVS II - VRBANVS. VIII - PHIILIPPVS V ecc. Lotto di 16 medaglie diverse. Br.,3004. PAVLVS II - VRBANVS. VIII - PHIILIPPVS V ecc. Lotto di 16 6. medaglie diverse. Br.,BO0624_4466,BO0624_4466||3004||3004. PAVLVS II - VRBANVS. VIII - PHIILIPPVS V ecc. Lotto di 16 6. medaglie diverse. Br.,False
2877,3005,BENEDICTVS XIII - PETRVS. CYRON - IONNES MELI ecc. Lotto di 12 medaglie diverse. Br.,3005. BENEDICTVS XIII - PETRVS. CYRON - IONNES MELI ecc. 8. Lotto di 12 medaglie diverse. Br.,BO0624_4466,BO0624_4466||3005||3005. BENEDICTVS XIII - PETRVS. CYRON - IONNES MELI ecc. 8. Lotto di 12 medaglie diverse. Br.,False
2878,3006,FRANCOIS Ier MARIE. ISABELLE. FRANCOIS DE PAULE Cte DE TRAPANI. Teste a s. R). Reunion de onze membre de la famille des Bourbon a Grenoble le 31 Oct 1829. Otto ritratti con iscrizioni. (Bane Ft De Puymanrin N. P). Belliss. Mill. 50. Ar.,3006. FRANCOIS Ier MARIE. ISABELLE. FRANCOIS DE PAULE Cte DE TRAPANI. Teste a s. R). Reunion de onze membre de la famille des Bourbon a Grenoble le 31 Oct 1829. Otto ritratti con iscrizioni. (Bane Ft De Puymanrin N. P). Belliss. Mill. 50. Ar.,BO0624_4466,BO0624_4466||3006||3006. FRANCOIS Ier MARIE. ISABELLE. FRANCOIS DE PAULE Cte DE TRAPANI. Teste a s. R). Reunion de onze membre de la famille des Bourbon a Grenoble le 31 Oct 1829. Otto ritratti con iscrizioni. (Bane Ft De Puymanrin N. P). Belliss. Mill. 50. Ar.,False
2879,3007,- Idem. Mill. 50. Br.,3007. - Idem. 11. Mill. 50. Br.,BO0624_4466,BO0624_4466||3007||3007. - Idem. 11. Mill. 50. Br.,False
2880,3008,LVD. XV. REX. CHRISTIANISS. Busto a d. R) + CONVENTVS. CLERI. GALLICANI HABITVS. LVT. PARISIOR MDCCXLV. Mill. 30. Ar.,3008. LVD. XV. REX. CHRISTIANISS. Busto a d. R) + CONVENTVS. CLERI. GALLICANI HABITVS. LVT. PARISIOR MDCCXLV. 13. Mill. 30. Ar.,BO0624_4466,BO0624_4466||3008||3008. LVD. XV. REX. CHRISTIANISS. Busto a d. R) + CONVENTVS. CLERI. GALLICANI HABITVS. LVT. PARISIOR MDCCXLV. 13. Mill. 30. Ar.,False
2881,3009,"S. M. LOUIS. XVIII ORDONNE ecc. R) GALLIA - VICTRICE - AEGYPTUS ecc. La Francia e l'Egitto. (BARRE). Mill. 68, Br. dorato.","3009. S. M. LOUIS. XVIII ORDONNE ecc. R) GALLIA - VICTRICE - 15. AEGYPTUS ecc. La Francia e l'Egitto. (BARRE). Mill. 68, Br. dorato.",BO0624_4466,"BO0624_4466||3009||3009. S. M. LOUIS. XVIII ORDONNE ecc. R) GALLIA - VICTRICE - 15. AEGYPTUS ecc. La Francia e l'Egitto. (BARRE). Mill. 68, Br. dorato.",False
2882,3010,LOUIS XVIII ROI DE FRANCE ET NAVARRE. T. a d. R). Né 1755. CHARTE CONSTITUTIONNELLE. 1814 ecc. (CAQUE. F.) Mill. 50. Br.,3010. LOUIS XVIII ROI DE FRANCE ET NAVARRE. T. a d. R). Né 1755. CHARTE CONSTITUTIONNELLE. 1814 ecc. (CAQUE. F.) Mill. 50. Br.,BO0624_4466,BO0624_4466||3010||3010. LOUIS XVIII ROI DE FRANCE ET NAVARRE. T. a d. R). Né 1755. CHARTE CONSTITUTIONNELLE. 1814 ecc. (CAQUE. F.) Mill. 50. Br.,False
2883,3011,LOUIS XVIII ET HENRI IV. GETTONE D'ARGENTO coi busti dei due Sovrani. Mill. 18. Ar.,3011. LOUIS XVIII ET HENRI IV. GETTONE D'ARGENTO coi busti dei due 18. Sovrani. Mill. 18. Ar.,BO0624_4466,BO0624_4466||3011||3011. LOUIS XVIII ET HENRI IV. GETTONE D'ARGENTO coi busti dei due 18. Sovrani. Mill. 18. Ar.,False
2884,3012,CHARLES X ROI DE FRANCE ET DE NAVARRE. T. a S. R) Né 1757. Succède 1824 ecc. (CHAQUE. F.). Mill· 50. Br.,3012. CHARLES X ROI DE FRANCE ET DE NAVARRE. T. a S. R) Né 1757. Succède 1824 ecc. (CHAQUE. F.). Mill· 50. Br.,BO0624_4466,BO0624_4466||3012||3012. CHARLES X ROI DE FRANCE ET DE NAVARRE. T. a S. R) Né 1757. Succède 1824 ecc. (CHAQUE. F.). Mill· 50. Br.,False
2885,3013,"BUONAPARTE GÉN EN. CHEF. Busto a d. R, LES. SCIENCES. ET. LES. ARTS ecc. Il generale a cavallo guidato da Minerva. (B. DUVIVIER. F.). Mill. 54. Br.","3013. BUONAPARTE GÉN EN. CHEF. Busto a d. R, LES. SCIENCES. ET. LES. ARTS ecc. Il generale a cavallo guidato da Minerva. (B. DUVIVIER. F.). Mill. 54. Br.",BO0624_4466,"BO0624_4466||3013||3013. BUONAPARTE GÉN EN. CHEF. Busto a d. R, LES. SCIENCES. ET. LES. ARTS ecc. Il generale a cavallo guidato da Minerva. (B. DUVIVIER. F.). Mill. 54. Br.",False
2886,3014,BONAPARTE PREMIER CONSUL ecc. Busto a d. k) Le Peuple Français à ses défenseurs. Première Pierre de la Colonne Nation etc. Mill. 41. Ar,3014. BONAPARTE PREMIER CONSUL ecc. Busto a d. k) Le Peuple Français à ses défenseurs. Première Pierre de la Colonne Nation etc. Mill. 41. Ar,BO0624_4466,BO0624_4466||3014||3014. BONAPARTE PREMIER CONSUL ecc. Busto a d. k) Le Peuple Français à ses défenseurs. Première Pierre de la Colonne Nation etc. Mill. 41. Ar,False
1,1460,1530.,1460-1530.,BO0624_81745,BO0624_81745||1460||1460-1530.,False
2,I,LA NATIVITÉ.,"I. LA NATIVITÉ.

L'enfant Jésus se trouve entre la Vierge et Saint Joseph; à gauche, un berger debout tient dans ses bras un agneau; dans le fond, le bœuf et l'âne réchauffant le divin Enfant. En haut, une fenêtre de laquelle on voit un paysage avec pâturages et l'ange qui annonce aux bergers la nativité de N. S.

Ce tableau provient de la famille Maestri de Milan. Il est remarquable par sa conservation et sa grandeur.

Bois, Haut, 1 m. 78 cent., larg. 1 m. 20 cent.

Planche N. I.",BO0624_81745,"BO0624_81745||I||I. LA NATIVITÉ.

L'enfant Jésus se trouve entre la Vierge et Saint Joseph; à gauche, un berger debout tient dans ses bras un agneau; dans le fond, le bœuf et l'âne réchauffant le divin Enfant. En haut, une fenêtre de laquelle on voit un paysage avec pâturages et l'ange qui annonce aux bergers la nativité de N. S.

Ce tableau provient de la famille Maestri de Milan. Il est remarquable par sa conservation et sa grandeur.

Bois, Haut, 1 m. 78 cent., larg. 1 m. 20 cent.

Planche N. I.",False
3,2,"EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habit de clercs. Saint Sésin, protestant contre l'idolatrie, s'efforce de convertir un vieillard debout devant lui et suivi de quatre personnages, en adoration devant une idole. La statue est posée sur une base, à l'intérieur de laquelle, on voit un grand feu. Fond de paysage.

sacre à diacre Saint Sésin agenouillé devant lui; sept autres personnages assistent à cette cérémonie. Fond d'architecture.

Dans le compartiment à gauche: un Evêque assis, con-

Dans le compartiment à droite: les trois saints a genoux en manches de chemise, ayant la dague à ses côtés est armé

Bois. Haut. 32 cent., larg. 1 m.

dans une forêt, sont surpris par trois hommes armes, dont un d'une lance avec laquelle il blesse dans le dos un des trois saints. Fond de paysage où l'on aperçoit d'autres figures de femmes et de guerriers.

Planche N. II.",BO0624_81745,"BO0624_81745||2||2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habit de clercs. Saint Sésin, protestant contre l'idolatrie, s'efforce de convertir un vieillard debout devant lui et suivi de quatre personnages, en adoration devant une idole. La statue est posée sur une base, à l'intérieur de laquelle, on voit un grand feu. Fond de paysage.

sacre à diacre Saint Sésin agenouillé devant lui; sept autres personnages assistent à cette cérémonie. Fond d'architecture.

Dans le compartiment à gauche: un Evêque assis, con-

Dans le compartiment à droite: les trois saints a genoux en manches de chemise, ayant la dague à ses côtés est armé

Bois. Haut. 32 cent., larg. 1 m.

dans une forêt, sont surpris par trois hommes armes, dont un d'une lance avec laquelle il blesse dans le dos un des trois saints. Fond de paysage où l'on aperçoit d'autres figures de femmes et de guerriers.

Planche N. II.",False
4,3,"LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.","3. LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Les trois saints habillés en pélerins, ayant chacun un bâton, se donnent la main en signe de congé. Dans le paysage, à droite, on voit un château au pied duquel s'écoule un fleuve. Dans un bateau on revoit les mêmes trois saints qui s'éloignent.

bois. Haut. 31 cent., larg. 40 cent

Planche N. III.",BO0624_81745,"BO0624_81745||3||3. LE DÉPART DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Les trois saints habillés en pélerins, ayant chacun un bâton, se donnent la main en signe de congé. Dans le paysage, à droite, on voit un château au pied duquel s'écoule un fleuve. Dans un bateau on revoit les mêmes trois saints qui s'éloignent.

bois. Haut. 31 cent., larg. 40 cent

Planche N. III.",False
5,4,"LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.","4. LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Les trois saints liés aux pieds et attachés ensemble sont traînés avec une corde par plusieurs hommes. Fond de paysage et à gauche une église, où l'on voit une figure debout sur la porte grande ouverte et une autre assise sur les degrés de l'escalier.

Bois. Haut. 31 cent., larg. 46 cen

Planche N. III.",BO0624_81745,"BO0624_81745||4||4. LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.

Les trois saints liés aux pieds et attachés ensemble sont traînés avec une corde par plusieurs hommes. Fond de paysage et à gauche une église, où l'on voit une figure debout sur la porte grande ouverte et une autre assise sur les degrés de l'escalier.

Bois. Haut. 31 cent., larg. 46 cen

Planche N. III.",False
6,5,SAINTE CATHERINE MARTYRE.,"5. SAINTE CATHERINE MARTYRE.

La sainte tient dans sa main droite un livre et la palme du martyre et appuie sa gauche sur une roue.

Bois. Haut. 60 cent., larg. 35 cent Planche N. IV.",BO0624_81745,"BO0624_81745||5||5. SAINTE CATHERINE MARTYRE.

La sainte tient dans sa main droite un livre et la palme du martyre et appuie sa gauche sur une roue.

Bois. Haut. 60 cent., larg. 35 cent Planche N. IV.",False
7,6,UNE SAINTE.,"6. UNE SAINTE.

Elle est debout et tient dans la main gauche un livre fermé.

Bois. Haut. 60 cent., larg. 35 cent.",BO0624_81745,"BO0624_81745||6||6. UNE SAINTE.

Elle est debout et tient dans la main gauche un livre fermé.

Bois. Haut. 60 cent., larg. 35 cent.",False
8,7,SAINT ALEXANDRE.,"7. SAINT ALEXANDRE.

Le saint revêtu de son armure et ayant un manteau rouge sur les épaules, tient dans la main droite une lance ornée d'un petit drapeau blanc à la croix rouge; la main gauche, appuyée sur la hanche, soutient le pan de son man- teau et porte la palme du martyre.

Bois. Haut. 60 cent., larg. 35 cent. Planche N. V.",BO0624_81745,"BO0624_81745||7||7. SAINT ALEXANDRE.

Le saint revêtu de son armure et ayant un manteau rouge sur les épaules, tient dans la main droite une lance ornée d'un petit drapeau blanc à la croix rouge; la main gauche, appuyée sur la hanche, soutient le pan de son man- teau et porte la palme du martyre.

Bois. Haut. 60 cent., larg. 35 cent. Planche N. V.",False
9,8,SAINT ETIENNE.,"8. SAINT ETIENNE.

Ce saint, en habit de diacre, tient un livre ouvert dans sa main gauche, et la palme du martyre dans la droite.

o1S. Haut. 60 cent. larg. 35 cen lanche N. V

- NB. Les tableaux portant les N. 2, 3, 4, 5, 6, 7 et 8 proviennent du grand Hópital de Milan qui les hérita du comte SANNAZZARO, déjà possesseur d'une collection célèbre où se trouvait le fameux
- tableau de Raphaël que l'on admire aujourd'hui dans la galerie de Brera.

Cette série de peintures formaient le contour d'un autel et furent exécutées par ordre de la noble famille Torriani de Mendrisio.

Planche N. IV.
## 9. LA VIERGE ET L'ENFANT.

Elle est assise et tient l'enfant Jésus sur ses genoux, sa droite, Saint Jean Baptiste et Saint Antoine; à sa gauche, une sainte couronnée d'épines.

Ce tableau provient de la famille Del Pero de Gravedona.

## MONTAGNA

(BARTHÉLEMY)",BO0624_81745,"BO0624_81745||8||8. SAINT ETIENNE.

Ce saint, en habit de diacre, tient un livre ouvert dans sa main gauche, et la palme du martyre dans la droite.

o1S. Haut. 60 cent. larg. 35 cen lanche N. V

- NB. Les tableaux portant les N. 2, 3, 4, 5, 6, 7 et 8 proviennent du grand Hópital de Milan qui les hérita du comte SANNAZZARO, déjà possesseur d'une collection célèbre où se trouvait le fameux
- tableau de Raphaël que l'on admire aujourd'hui dans la galerie de Brera.

Cette série de peintures formaient le contour d'un autel et furent exécutées par ordre de la noble famille Torriani de Mendrisio.

Planche N. IV.
## 9. LA VIERGE ET L'ENFANT.

Elle est assise et tient l'enfant Jésus sur ses genoux, sa droite, Saint Jean Baptiste et Saint Antoine; à sa gauche, une sainte couronnée d'épines.

Ce tableau provient de la famille Del Pero de Gravedona.

## MONTAGNA

(BARTHÉLEMY)",False
10,1507,IO. LE RÉDEMPTEUR,"1507.

IO. LE RÉDEMPTEUR

vu à mi-corps.

L'inscription qu'on voit dans le bas se croit postérieure: CHRISTUS VIVIFICAT SUAM FIGURAM. MDVII. MONTAGNE CELEBRIS MANUS VENUSTAT. DIE. III. MARGII.

Bois. Haut, 35 cent., larg. 28 cent.

## MORONI

(JEAN BAPTISTE)

Bergamo 1510-1 578.",BO0624_81745,"BO0624_81745||1507||1507.

IO. LE RÉDEMPTEUR

vu à mi-corps.

L'inscription qu'on voit dans le bas se croit postérieure: CHRISTUS VIVIFICAT SUAM FIGURAM. MDVII. MONTAGNE CELEBRIS MANUS VENUSTAT. DIE. III. MARGII.

Bois. Haut, 35 cent., larg. 28 cent.

## MORONI

(JEAN BAPTISTE)

Bergamo 1510-1 578.",False
11,II,PORTRAIT D'HOMME.,"II. PORTRAIT D'HOMME.

Vêtu de blanc et coiffé d'un bonnet.

Toile, Haut. 48 cent., larg. 39 cent.
## Ecole Vénitienne

## DA PONTE

(LEANDRO DIT LE BASSANO)",BO0624_81745,"BO0624_81745||II||II. PORTRAIT D'HOMME.

Vêtu de blanc et coiffé d'un bonnet.

Toile, Haut. 48 cent., larg. 39 cent.
## Ecole Vénitienne

## DA PONTE

(LEANDRO DIT LE BASSANO)",False
12,1558,1623.,1558-1623.,BO0624_81745,BO0624_81745||1558||1558-1623.,False
13,12,LE CHRIST DÉPOSÉ AU TOMBEAU.,"12. LE CHRIST DÉPOSÉ AU TOMBEAU.

Ce tableau est signé:

LEANDER. A. PONTE. BASS, "" EQUES. F.

Toile. Haut. 52 cent., larg. 31 cent.

## Ecole Lombarde

## INGONNUS

XVI Siècle.",BO0624_81745,"BO0624_81745||12||12. LE CHRIST DÉPOSÉ AU TOMBEAU.

Ce tableau est signé:

LEANDER. A. PONTE. BASS, "" EQUES. F.

Toile. Haut. 52 cent., larg. 31 cent.

## Ecole Lombarde

## INGONNUS

XVI Siècle.",False
14,I3,DÉCAPITATION DE SAINT PAUL.,"- I3. DÉCAPITATION DE SAINT PAUL.

Dans l'auréole du Saint il y a l'inscription suivante: SAN. PAVLVS. APOSTVLVS. et dans le haut du tableau: DECOLATVS. SVB. NERONE.

Dois, maut. 40 cente, larg. 3o cent",BO0624_81745,"BO0624_81745||I3||- I3. DÉCAPITATION DE SAINT PAUL.

Dans l'auréole du Saint il y a l'inscription suivante: SAN. PAVLVS. APOSTVLVS. et dans le haut du tableau: DECOLATVS. SVB. NERONE.

Dois, maut. 40 cente, larg. 3o cent",False
15,I4,LA VIERGE ET L'ENFANT.,"I4. LA VIERGE ET L'ENFANT.

Bois, Haut. 56 cent., larg, 43 cent.",BO0624_81745,"BO0624_81745||I4||I4. LA VIERGE ET L'ENFANT.

Bois, Haut. 56 cent., larg, 43 cent.",False
16,I5,DEMI-FIGURE DE SAINT.,"- I5. DEMI-FIGURE DE SAINT.

bois. Haut. 3o cent., larg. 32 cent.",BO0624_81745,"BO0624_81745||I5||- I5. DEMI-FIGURE DE SAINT.

bois. Haut. 3o cent., larg. 32 cent.",False
17,16,SAINT JÉRÔME ET SAINT MARTIN.,"16. SAINT JÉRÔME ET SAINT MARTIN.

Toile peinte à la détrempe. Haut. 56 cent., larg. 78 cent.",BO0624_81745,"BO0624_81745||16||16. SAINT JÉRÔME ET SAINT MARTIN.

Toile peinte à la détrempe. Haut. 56 cent., larg. 78 cent.",False
18,17,LA VIERGE ET L'ENFANT.,"17. LA VIERGE ET L'ENFANT.

Toile peinte à la détrempe, Haut. 47 cent., larg. 38 cent.",BO0624_81745,"BO0624_81745||17||17. LA VIERGE ET L'ENFANT.

Toile peinte à la détrempe, Haut. 47 cent., larg. 38 cent.",False
19,18,LA MADONE ET JÉSUS-CHRIST.,"18. LA MADONE ET JÉSUS-CHRIST.

Toile peinte à la détrempe. Haut. 34 cent., larg. 41 cent.",BO0624_81745,"BO0624_81745||18||18. LA MADONE ET JÉSUS-CHRIST.

Toile peinte à la détrempe. Haut. 34 cent., larg. 41 cent.",False
20,I9,PORTRAIT D'UN DUC DE MILAN.,"- I9. PORTRAIT D'UN DUC DE MILAN.

Fresque. Haut. 43 cent., larg. 43 cent.

## DONATO

(ATTRIBUÉ À LOUIS)

XVI Siècle.",BO0624_81745,"BO0624_81745||I9||- I9. PORTRAIT D'UN DUC DE MILAN.

Fresque. Haut. 43 cent., larg. 43 cent.

## DONATO

(ATTRIBUÉ À LOUIS)

XVI Siècle.",False
21,20,DIX DEMI-FIGURES DE SAINTS.,"20. DIX DEMI-FIGURES DE SAINTS.

Bois, Haut. 14 cent., larg. 13. cent.

## •CIVERCHIO

(ATTRIBUÉ À VINCENT)

XV Siècle.",BO0624_81745,"BO0624_81745||20||20. DIX DEMI-FIGURES DE SAINTS.

Bois, Haut. 14 cent., larg. 13. cent.

## •CIVERCHIO

(ATTRIBUÉ À VINCENT)

XV Siècle.",False
22,21,TêTE D'UNE SAINTE peinte avec contour gravé à la pointe.,"21. TêTE D'UNE SAINTE peinte avec contour gravé à la pointe.

Ce tableau provient de l'église de Saint Eustorgio de Milan.

Fresque, Haut, 22 cent., larg. 20 cent.
## Ecole Florentine

## INCONNUS

XIV-XV Siècle.",BO0624_81745,"BO0624_81745||21||21. TêTE D'UNE SAINTE peinte avec contour gravé à la pointe.

Ce tableau provient de l'église de Saint Eustorgio de Milan.

Fresque, Haut, 22 cent., larg. 20 cent.
## Ecole Florentine

## INCONNUS

XIV-XV Siècle.",False
23,22,UN ANGE,"22. UN ANGE

jouant du violon.",BO0624_81745,"BO0624_81745||22||22. UN ANGE

jouant du violon.",False
24,23,LA MADONE,"23. LA MADONE

sur un trône tenant l'Enfant sur ses genoux.

Bois. Haut. 31 cent., larg. 20 cent.",BO0624_81745,"BO0624_81745||23||23. LA MADONE

sur un trône tenant l'Enfant sur ses genoux.

Bois. Haut. 31 cent., larg. 20 cent.",False
25,24,LA VIERGE ET L'ENFANT.,"24. LA VIERGE ET L'ENFANT.

Bois. Haut. 32 cent., larg, 21 cent.

## Ecole Italienne

## INCONNUS

XVI-XVII Siècle.",BO0624_81745,"BO0624_81745||24||24. LA VIERGE ET L'ENFANT.

Bois. Haut. 32 cent., larg, 21 cent.

## Ecole Italienne

## INCONNUS

XVI-XVII Siècle.",False
