catalogue_id,index,num,title,text,line_start
BO0624_4466,2821,2914,PESARO. Costanzo 1 Sforza (1473 - 83). '' GIULIo. Rossi 3434. Ar. F. D. C. 2915. RIMINI. Repubblica (1250-1355). ½ GROSSO. Rossi 3641. R. Ar. Cl 2916. ROMA. Urbano V (1362-70). ½ GRosso. Cin. 13 Ar. C' 2917. Nicolo V (1447-55). ZeccHiNo. Cinag. N. 1. (2 es.) R$ Oro C' 2918. Paolo Il (1464-71). ZEccHiNo Cinag. 12. R3 Oro C' 2919. Sisto IV (1471-84). ZECCHINO. Cinag. N. R: Or. F. D. C. 2920. - Innocenzo VIll (1484 - 92). ZeocHINo. Cinag. N. 3. R3 Oro F. D. C. Ar. C 2y21. 2922. Urbano VIll (1623-44). QUATTRINO. Innocenzo XI (1676-89). TESTONE. Cinag. 83 - 89. (2 es.). Ar. F. D. C. 2923. - Alessandro VIII ( 1689-91). TESTONE. Cinag. 24. (2 es.). Ar. F. D. C. e CL-2 7W24. - Innocenzo XII (1691-1700). TESTONE. Cinag. 68. Ar. F. D. C. 2925. 2926. Clemente XI (1700-21). ScUDo: Cinag. 65. R: Ar. C' Pio VI (1775-99). ScUDO — ½ ScuDo (2 es.) — da B. 25 (2 esemp.). Cin. 121 - 151 - 156 - 294. Lotto di 4 es. Ar. F. D. C. e CI 2927. SALERNO. Gisulfo. Tari D'oRo con leggende cufiche. R. Oro. 2928. SAVOJA. Vittorio Amedeo Il e Maria Batt di Savoia. DA SoLDI 10 - Vittorio Amedeo 11. DA SOLDI 5. (2 es.) Ar. Ci 2929. SIENA. Repubblica (SEc. XI-XIV). PICCOLO R) + ALFA ETO Croce. Ar. Cl Ar. C! 2930. Cosimo 1 (1557-74). GIULIO. 2931. TORINO. Carlo Alberto ( 1831-49). LIRE CINQUE del 1844. Ar. CI URBINO. Francesco Maria l della Rovere (1508-15) 1 GRosso (bucato). R° Ar. C1 - 2 2933. Guidobaldo 1l (1538-74). ARMELLINO ( 2 es.). Ar. C' 2934. VENEZIA. Jacopo Contarini (1275-80). PIccoLo R Ar. Ci Pietro Gradenigo (1289-1311). PiccoLo. (2 es.) Ar. Cl Francesco Dandolo (1328-39). ZEecHINo. Oro C' 2937. Giovanni Gradenigo (1355-56). ZEccHINo. R Oro C' 2938. Nicolò Marcello (1473-74). ZEccHINo. R: Oro Cl 2939. Giovanni Mocenigo (1478-85). MARCELLO. Ar. C',2914. PESARO. Costanzo 1 Sforza (1473 - 83). '' GIULIo. Rossi 3434. Ar. F. D. C. 2915. RIMINI. Repubblica (1250-1355). ½ GROSSO. Rossi 3641. R. Ar. Cl 2916. ROMA. Urbano V (1362-70). ½ GRosso. Cin. 13 Ar. C' 2917. Nicolo V (1447-55). ZeccHiNo. Cinag. N. 1. (2 es.) R$ Oro C' 2918. Paolo Il (1464-71). ZEccHiNo Cinag. 12. R3 Oro C' 2919. Sisto IV (1471-84). ZECCHINO. Cinag. N. R: Or. F. D. C. 2920. - Innocenzo VIll (1484 - 92). ZeocHINo. Cinag. N. 3. R3 Oro F. D. C. Ar. C 2y21. 2922. Urbano VIll (1623-44). QUATTRINO. Innocenzo XI (1676-89). TESTONE. Cinag. 83 - 89. (2 es.). Ar. F. D. C. 2923. - Alessandro VIII ( 1689-91). TESTONE. Cinag. 24. (2 es.). Ar. F. D. C. e CL-2 7W24. - Innocenzo XII (1691-1700). TESTONE. Cinag. 68. Ar. F. D. C. 2925. 2926. Clemente XI (1700-21). ScUDo: Cinag. 65. R: Ar. C' Pio VI (1775-99). ScUDO — ½ ScuDo (2 es.) — da B. 25 (2 esemp.). Cin. 121 - 151 - 156 - 294. Lotto di 4 es. Ar. F. D. C. e CI 2927. SALERNO. Gisulfo. Tari D'oRo con leggende cufiche. R. Oro. 2928. SAVOJA. Vittorio Amedeo Il e Maria Batt di Savoia. DA SoLDI 10 - Vittorio Amedeo 11. DA SOLDI 5. (2 es.) Ar. Ci 2929. SIENA. Repubblica (SEc. XI-XIV). PICCOLO R) + ALFA ETO Croce. Ar. Cl Ar. C! 2930. Cosimo 1 (1557-74). GIULIO. 2931. TORINO. Carlo Alberto ( 1831-49). LIRE CINQUE del 1844. Ar. CI URBINO. Francesco Maria l della Rovere (1508-15) 1 GRosso (bucato). R° Ar. C1 - 2 2933. Guidobaldo 1l (1538-74). ARMELLINO ( 2 es.). Ar. C' 2934. VENEZIA. Jacopo Contarini (1275-80). PIccoLo R Ar. Ci Pietro Gradenigo (1289-1311). PiccoLo. (2 es.) Ar. Cl Francesco Dandolo (1328-39). ZEecHINo. Oro C' 2937. Giovanni Gradenigo (1355-56). ZEccHINo. R Oro C' 2938. Nicolò Marcello (1473-74). ZEccHINo. R: Oro Cl 2939. Giovanni Mocenigo (1478-85). MARCELLO. Ar. C',4718
BO0624_4466,2822,7040,2941.,"7040.

2941.",4719
BO0624_4466,2823,2942,2943.,"2942.

2943.",4723
BO0624_4466,2824,2944,2945.,"2944.

2945.",4727
BO0624_4466,2825,2,40.,2.40.,4731
BO0624_4466,2826,2947,Anonime. Da 3 GAzzeTTE (2 es. vari).,"2947. Anonime. Da 3 GAzzeTTE (2 es. vari).

Agostino Barbarigo (1486-1501). ZeCcHINO. R: Oro F.D.C.

Leonardo Loredan (1501-21).

Marino Grimani (1595-1606). ZEccHINO.

Ar. C:

Oro C

Antonio Priuli (1618-23). ZEccHINo.

Oro C

Francesco Erizzo (1631 - 46. ½ ZECCHINO FRANC. ERI

Ducato)

Rt Oro C'

Francesco Loredano (1752-1462). ZEcCHINO.

Oro C'

Lodovico Manin ( 1789 - 97). OsELLA (Werdnig 277)

Ar. F. D. C.

Ar. C'

## Monete Estere",4733
BO0624_4466,2827,2948,Mattia Corvino (1458-90. FIoRINo. (2 es. vari).                                        | Oro Cl         |,"| 2948. Mattia Corvino (1458-90. FIoRINo. (2 es. vari).                                        | Oro Cl         |
|----------------------------------------------------------------------------------------------|----------------|",4767
BO0624_4466,2828,2949,Leopoldo Il Imp. di Germania ed Austria (1695). TALERo.                                | Ar. F. D. C.   |,| 2949. Leopoldo Il Imp. di Germania ed Austria (1695). TALERo.                                | Ar. F. D. C.   |,4769
BO0624_4466,2829,2950,Francesco 1 Imp. di Germania ed Austria. TALLERo. Ar. C'                               |                |,| 2950. Francesco 1 Imp. di Germania ed Austria. TALLERo. Ar. C'                               |                |,4770
BO0624_4466,2830,2951,Maria Teresa Imp. di Germania ed Austria. TALLeRo e / TALLERo. Lotto di 5 es. diversi. | Ar. Cl         |,| 2951. Maria Teresa Imp. di Germania ed Austria. TALLeRo e / TALLERo. Lotto di 5 es. diversi. | Ar. Cl         |,4771
BO0624_4466,2831,2952,Francesco Il Imp. di Germania ed Austria. TALLERO DEL 1793.                            |                |,| 2952. Francesco Il Imp. di Germania ed Austria. TALLERO DEL 1793.                            |                |,4772
BO0624_4466,2832,2953,Leopoldo Arciduca d' Austria. (3 es. diversi).                                         | Ar. C'         |,| 2953. Leopoldo Arciduca d' Austria. (3 es. diversi).                                         | Ar. C'         |,4773
BO0624_4466,2833,2954,Giorgio Guglielmo Elettore di Brandenburgo. ½ TALLERO.                                 | Ar. C          |,| 2954. Giorgio Guglielmo Elettore di Brandenburgo. ½ TALLERO.                                 | Ar. C          |,4774
BO0624_4466,2834,2955,Paride Arcivescovo di Salisburgo. TALLERO.                                             | Ar. O          |,| 2955. Paride Arcivescovo di Salisburgo. TALLERO.                                             | Ar. O          |,4775
BO0624_4466,2835,3956,Carlo Gaspare Arcivescovo di Treviri e Principe del S. R. I. FIORINO.                  | Ar. C'         |,| 3956. Carlo Gaspare Arcivescovo di Treviri e Principe del S. R. I. FIORINO.                  | Ar. C'         |,4776
BO0624_4466,2836,2957,Beda - Principe del S. R. 1. Abbate di Berna.                                          | TALLERO Ar. C' |,| 2957. Beda - Principe del S. R. 1. Abbate di Berna.                                          | TALLERO Ar. C' |,4777
BO0624_4466,2837,2958,Gaule Subalpine. 5 FRANOS.                                                             | Ar. C'         |,| 2958. Gaule Subalpine. 5 FRANOS.                                                             | Ar. C'         |,4778
BO0624_4466,2838,2959,Provincia del Rio de la Plata.                                                         | Ar. C          |,| 2959. Provincia del Rio de la Plata.                                                         | Ar. C          |,4779
BO0624_4466,2839,2960,Repubblica Peruviana. UN soL.                                                          | Ar. C          |,| 2960. Repubblica Peruviana. UN soL.                                                          | Ar. C          |,4780
BO0624_4466,2840,2961,SPAGNA. Ferdinando il Cattolico Elisabetta.                                            |                |,"| 2961. SPAGNA. Ferdinando il Cattolico Elisabetta.                                            |                |
| DOPPIo ScUDo. Busti affrontati R Stemma.                                                     | R Oro Cl       |",4781
BO0624_4466,2841,2962,— TESToNE E GRosso (3 es.)                                                             | Ar. Cl e 2     |,| 2962. — TESToNE E GRosso (3 es.)                                                             | Ar. Cl e 2     |,4783
BO0624_4466,2842,2900,-                                | Carlo Il. CARLINo.                                       | Ar. C'   |,"| 2900. -                                | Carlo Il. CARLINo.                                       | Ar. C'   |
|----------------------------------------|----------------------------------------------------------|----------|",4784
BO0624_4466,2843,2964,| Carlo Ill. COLONNATO (2. es.)                            | Ar. C'   |,| 2964.                                  | Carlo Ill. COLONNATO (2. es.)                            | Ar. C'   |,4786
BO0624_4466,2844,2965,"— Isabella 1l. 10 REALES (2 es.) |                                                          | Ar, Cl   |","| 2965. — Isabella 1l. 10 REALES (2 es.) |                                                          | Ar, Cl   |
|                                        | 2966. - PORTOGALLO. Emanuele 111. ScUDo D'oRo. Rª Oro CL |          |

## Medaglie",4787
BO0624_4466,2845,2967,PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,2967. PHILIPPVS. III. HISPAN. ET. SICIL. REX. Busto del Re a d. coronato dalla Vittoria. R) FIDELITAS ecc. Aquila coronata. a. s. Mill. 50 Br.,4792
BO0624_4466,2846,2968,CAROLUS ET AMALIA - VTR. SIC. ET. HIER. REG. Busti afirontati R). PRIMVM. CALABRO ecc. MD. CCLIV. Figura sedente e Mercurio. Belliss. Mill. 45. Ar.,2968. CAROLUS ET AMALIA - VTR. SIC. ET. HIER. REG. Busti afirontati R). PRIMVM. CALABRO ecc. MD. CCLIV. Figura sedente e Mercurio. Belliss. Mill. 45. Ar.,4793
BO0624_4466,2847,2969,— R) FELICITAS MILITUM ET POPULORUM MDCCLI. Stemmi Mill. 40 Ar.,2969. — R) FELICITAS MILITUM ET POPULORUM MDCCLI. Stemmi Mill. 40 Ar.,4794
BO0624_4466,2848,4,coronati.,4. coronati.,4795
BO0624_4466,2849,2970,- Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,2970. - Due stemmi Sormontati da corona PERMIXTI HEROES MDCCXXXVIII. R) SVRGAT GENS AVREA MVNDO. Scritto in tre linee entro un cartello. Mill. 40. Ar.,4796
BO0624_4466,2850,2971,CAROLVS. III. HISPANIARUM REX. Ritratto a d. R) IVSTITIA ec. La Giustizia e la Pace che si abbracciano. Mill. 50 Br.,2971. CAROLVS. III. HISPANIARUM REX. Ritratto a d. R) IVSTITIA ec. La Giustizia e la Pace che si abbracciano. Mill. 50 Br.,4797
BO0624_4466,2851,2872,CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,2872. CAROLVS III HISPA REX. Busto a d. R) OB PRIMAM. REG. PROLEM ecc. MDCCLXXII. Mill. 24 Ar.,4798
BO0624_4466,2852,2973,"FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.","2973. FRANCISCUS. FERDINANDI IV. M. CLEMENTINA. LEOPOLDI. II F. Due busti a d. Nell'esergo SPES. ALTERA. REGNI. R) FELIX. FAUSTUMQVE SIT. Nel Campo Ara sormontata da un' aquila, a d. un genio colla face accesa; a. S. amore con arco e un fiordaliso, Bellona assisa preme col piede la face; altre deità mitologiche con fiori. In fondo il mare con navi; colombe ec. (D. PERCER). (Francesco I Re delle Due Sicilie. Matrimonio con Maria Clementina a Foggia 1797). Belliss. gr. 185 1/2 Mill. 71. Ar.",4799
BO0624_4466,2853,2974,CAROLO. VI. IMP. HIS. SICILE AC. HIER. REGI. III. Testa a d.,2974. CAROLO. VI. IMP. HIS. SICILE AC. HIER. REGI. III. Testa a d.,4800
BO0624_4466,2854,10,all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,10. all'esergo S. P. Q. P. 4) AB. AVSTRO. PROSPERITAS. ET FELICITAS 1720. Veduta del mare con nave e faro. (A.TRA.) Mill. 44. Ar.,4801
BO0624_4466,2855,2975,FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,2975. FERDINAN. IV. D. G. SICILIAR. ET. HIE. REX. Busto a d. R PER. MEZZO. DELLA. DIVINA. PROVVIDENZA con veduta del golfo di Napoli. (3 es.) Mill. 47. Br.,4802
BO0624_4466,2856,2976,FERDINANDVS. I. REGNI. VTRIVSQUE. SICILIA. REX. Testa,2976. FERDINANDVS. I. REGNI. VTRIVSQUE. SICILIA. REX. Testa,4803
BO0624_4466,2857,2,coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,2. coronata a d. R PIO IN HAEREDE SVPERSTES. La Religione e la Carità presso la tomba di Francesco di PaolA. (CATENACCI F). Mill. 58. Br.,4804
BO0624_4466,2858,2977,FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,2977. FERDINANDVS. II. ET. MARIA. THERESIA. AVSTRIACA. RENOVO. SANGVINIS NEXV. FIRMATA. Un ara con sopra due,4805
BO0624_4466,2859,4,GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,4. GNI. VTR. SIC. R. R. Due Busti a d. R VETERI. CONCORDIA. colombe; Imene che prende da Amore la face. 1837.,4806
BO0624_4466,2860,5,"Mill. 70. Br. dorato. 2978. FERDINANDUS IV VTRIVSQVE SICIL. REX P. F. A. Busto a d. R EXPECTATE. REDI. Il fiume Sebeto, una Sirena, il Vesuvio; in alto il Sole. Nell'esergo VOTA PUBLICA MDCCIC. (D. PERGER) Belliss. gr. 123. Mill. 70. Ar.","5. Mill. 70. Br. dorato. 2978. FERDINANDUS IV VTRIVSQVE SICIL. REX P. F. A. Busto a d. R EXPECTATE. REDI. Il fiume Sebeto, una Sirena, il Vesuvio; in alto il Sole. Nell'esergo VOTA PUBLICA MDCCIC. (D. PERGER) Belliss. gr. 123. Mill. 70. Ar.",4807
BO0624_4466,2861,2979,— T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,2979. — T. allegorica dell' architettura R) CONCERT DV 13 JVIN M.LLE M. HEILBRON - SOCIETE. CENTRALE. DES. ARCHITECTES MDCCCVL. Mill. 39. Ar.,4808
BO0624_4466,2862,2980,"F. IOANNES. DE. VALLETE. M. HOSP. HIE. Busto del Principe a s. rivestito della sua armatura. R HABEO. TE. Sbarco dei templari in Africa. Una nave che approda sul lido africano, dalla quale si slancia un guerriero. Dappresso un elefante. (piecolo buco). Bello esem. Mill. 60 R® Br.","2980. F. IOANNES. DE. VALLETE. M. HOSP. HIE. Busto del Principe a s. rivestito della sua armatura. R HABEO. TE. Sbarco dei templari in Africa. Una nave che approda sul lido africano, dalla quale si slancia un guerriero. Dappresso un elefante. (piecolo buco). Bello esem. Mill. 60 R® Br.",4809
BO0624_4466,2863,2981,PETRVS. GYRON. OSS. DVX. G. VRENIE. COM. X. Busto a d.,2981. PETRVS. GYRON. OSS. DVX. G. VRENIE. COM. X. Busto a d.,4810
BO0624_4466,2864,9,"R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.","9. R, PRIMVS. ET. IRE. VIAM. Cavallo galoppante a s. Mill. 45. Br.",4811
BO0624_4466,2865,2982,EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674,2982. EQVES. IOA. LAVRENT. BERNINVS. ETATIS. SVE ANNO 76-1674,4812
BO0624_4466,2866,11,Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).,"11. Busto a d. R SINGVLARIS. IN. SINGULIS. IN OMNIBVS VNICVS. Quattro figure rappresentanti le Arti. (P. CHERON).

Mill. 72. Br. dorato.",4813
BO0624_4466,2867,2983,JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,2983. JAC. T. S. MARIAE ecc. CAR. DE. ANGELIS. Busto a d. R) IO.,4817
BO0624_4466,2868,2,PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,2. PHIL. EQV. ET. PRIOR. S. STEPH ecc. Busto a s. Mill. 40. Br.,4818
