catalogue_id,prev_num,current_num,title,excerpt,line_start
BO0624_81745,344,2,Grue.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,345,"PETIT PLAT. Sur le marli des animaux, des fleurs, un'écusson avec armoiries de cardinal et une inscription. Au centre, deux gracieux petits génies portant une mitre et une crosse. Fond de paysage. Sur un degré, la signature de François Grue.","345. PETIT PLAT. Sur le marli des animaux, des fleurs, un'écusson avec armoiries de cardinal et une inscription. Au centre, deux gracieux petits génies portant une mitre et une crosse. Fond de paysage...",1926
BO0624_81745,346,2,"gracieux paysage. Au bas du portrait, les initiales S. D. G. Z.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,347,PLAQUE rectangulaire avec un Ecce Homo. Ouvrage très-fin de Gentile Carmine.,"347. PLAQUE rectangulaire avec un Ecce Homo. Ouvrage très-fin de Gentile Carmine.  XVIII Siècle. Castelli. Haut. 30 cent., larg. 20 cent....",1935
BO0624_81745,350,35,I. VAsE de forme et de décoration chinoise.,- 35I. VAsE de forme et de décoration chinoise.  XVIII Siècle. Milan. Haut. 23 cent....,1950
BO0624_81745,35,352,"ENCRIER composé de trois pièces: godets pour l'encre et pour le sable et petit bassin, en couleurs variées avec filets dorés. Au revers, la marque de fabrique de Pascal Rubati.","352. ENCRIER composé de trois pièces: godets pour l'encre et pour le sable et petit bassin, en couleurs variées avec filets dorés. Au revers, la marque de fabrique de Pascal Rubati.  XVIII Siècle. Mil...",1954
BO0624_81745,354,2,de fleurs avec filets dorés.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,355,"PETITE TASSE avec anses et couvercle à décors polychrome. Figures, oiseaux, insectes et plantes.","355. PETITE TASSE avec anses et couvercle à décors polychrome. Figures, oiseaux, insectes et plantes.  XVIII Siècle. Milan. Haut. 14 cent., diam. 18 cent....",1967
BO0624_81745,356,2,Mil...,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,357,"PLAT ovale découpé, avec figures de monstres, oiseaux, plantes et fleurs en couleur violette sur fond blanc. Au revers, les","357. PLAT ovale découpé, avec figures de monstres, oiseaux, plantes et fleurs en couleur violette sur fond blanc. Au revers, les...",1976
BO0624_81745,357,2,initiales de Pascal Rubati.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,358,ÉcUELLE à décor polychrome. Dessin de fleurs et oiseaux,358. ÉcUELLE à décor polychrome. Dessin de fleurs et oiseaux...,1981
BO0624_81745,358,2,"rehaussé de dorures. Au revers, marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,359,"PLAT rond avec bord festonné à décor polychrome. Un chasseur, un bouc, un oiseau, des insectes et des plantes. Au revers Milano.","359. PLAT rond avec bord festonné à décor polychrome. Un chasseur, un bouc, un oiseau, des insectes et des plantes. Au revers Milano.  AVu1l S1ecle. Nilan. Diam. 24 cent....",1985
BO0624_81745,360,36,"I. PLAT avec bord festonné, à décor polychrome. Entre deux plantes on voit un homme avec un parasol; oiseau et un insecte. Au revers ou lit Milano et les initiales de Félix Clerici. XVIII Siècle. Milan. Diam. 24 cent.","36. LA CHASSE À L'OURS.  Pendant au précédent.  Bois. Haut. 32 cent., larg. 40 cent....",308
BO0624_81745,36,362,"PLAT rond à décor polycrome rehaussé d'or, style japonais.","362. PLAT rond à décor polycrome rehaussé d'or, style japonais. - Au revers, marque de fabrique.  XVIII Siècle. Milan. Diam. 27 cent....",1994
BO0624_81745,363,2,Pascal Rubatti et Mil....,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,364,"CAFETIÈRE avec couvercle, à décor polychrome. Dessin de","364. CAFETIÈRE avec couvercle, à décor polychrome. Dessin de...",2004
BO0624_81745,364,2,"figures, oiseaux, insectes et plantes. On lit au dessous: Milano et les initiales de Félix Clerici.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,365,"DEUx ÉcueLLEs à décor de fleurs en couleurs variées rehaussées d'or. Au revers, la marque de fabrique de Pascal","365. DEUx ÉcueLLEs à décor de fleurs en couleurs variées rehaussées d'or. Au revers, la marque de fabrique de Pascal...",2009
BO0624_81745,365,2,Rubati.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,366,TAsSE À CAFÉ avec fleurs dorées. Dans le fond on lit: Milano et les initiales de Félix Clerici.,"366. TAsSE À CAFÉ avec fleurs dorées. Dans le fond on lit: Milano et les initiales de Félix Clerici.  XVIII Siècle. Milan, Haut. 7 cent....",2014
BO0624_81745,367,2,"et or. Dans le fond, la marque de fabrique de Pascal Rubati.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,368,TASSE,368. TASSE  XVIII Siècle. Milan. Haut. 7 cent....,2023
BO0624_81745,369,2,blanc. Au revers de toutes les pièces on lit Milan.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,370,FRUITIÈRE ayant la forme d'une nacelle avec bord festonné. À l'extérieur des figures de chasseurs dansant et à l'intérieur des fleurs.,"370. FRUITIÈRE ayant la forme d'une nacelle avec bord festonné. À l'extérieur des figures de chasseurs dansant et à l'intérieur des fleurs.  XVIII Siècle. Milan. Larg. 19 cent., long. 28 cent....",2032
BO0624_81745,375,2,"de fleurs et d'un écusson avec les armes pontificales, en couleur bleue. Il manque de son couvercle. Au dessous, la marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,376,VAsE cylindrique avec deux figures peintes en bleu.,376. VAsE cylindrique avec deux figures peintes en bleu.  XVIll Siècle. Savone. Maut. 22 cent....,2056
BO0624_81745,380,2,de la fabrique Levantino.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,38,"I. PETIT PLAT polychrome. Dans le fond, un ecusson et un petit génie. Au revers, marque de fabrique Siccardi.","38. PORTRAIT D'HOMME  vu à mi-corps. Dans le champ, à gauche; armoiries....",326
BO0624_81745,38,382,"PLAT rond avec pied et bord festonné. Dans le fond, grand","382. PLAT rond avec pied et bord festonné. Dans le fond, grand...",2081
BO0624_81745,382,2,"écusson. Sur le contour, des petits génies et des trophées d'armes en couleur bleue. Fabrique de Savone.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,383,"GRAND PLAT avec bord orné de riches décors surélevés. Au centre, en couleur bleue une femme entre deux guerriers. Au revers, marque de fabrique.","383. GRAND PLAT avec bord orné de riches décors surélevés. Au centre, en couleur bleue une femme entre deux guerriers. Au revers, marque de fabrique.  XVIII Siècle. Savone. Diam. 45 cent...",2087
BO0624_81745,384,2,"couleur bleue. Au revers, marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,385,PLAt rond avec des petits génies et les armoiries d'un car-,385. PLAt rond avec des petits génies et les armoiries d'un car-...,2096
BO0624_81745,385,2,"dinal, en bleu et jaune.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,386,PLAT évasé avec figure et armoiries en bleu et jaune. Au,386. PLAT évasé avec figure et armoiries en bleu et jaune. Au...,2101
BO0624_81745,386,2,"revers, marque de la fabrique Siccardi.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,387,"PLAT rond avec bord festonné, à décor d'animaux en bleu.","387. PLAT rond avec bord festonné, à décor d'animaux en bleu....",2106
BO0624_81745,387,2,"Au revers, marque de la fabrique Pescetto.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,388,"GRAND PLAT. Le marli, richement décoré de sphinx, mascarons et fleurs surélevés. Dans le fond, deux écussons armoriés soutenus par des génies. Au revers, marque de fabrique. Plat rare.","388. GRAND PLAT. Le marli, richement décoré de sphinx, mascarons et fleurs surélevés. Dans le fond, deux écussons armoriés soutenus par des génies. Au revers, marque de fabrique. Plat rare.  XVIII Siè...",2111
BO0624_81745,389,2,"écusson armorié. Au revers, marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,390,"PETIT PLAT rond avec figure et plantes. Au revers, marque","390. PETIT PLAT rond avec figure et plantes. Au revers, marque...",2120
BO0624_81745,390,2,de la fabrique Levantino.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,391,"SALIÈRE de forme cylindrique avec écusson armorié soutenu par un ange peint en couleur bleue. Au revers, marque de fabrique.","391. SALIÈRE de forme cylindrique avec écusson armorié soutenu par un ange peint en couleur bleue. Au revers, marque de fabrique.  AVIll Siècle. Savone. Haut. I1 cent...",2124
BO0624_81745,394,2,"Au revers, marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,395,PLAT. Dans le fond un petit amour en couleur bleue. Au revers marque de fabrique.,395. PLAT. Dans le fond un petit amour en couleur bleue. Au revers marque de fabrique.  XVIII Siècle. Savone. Diam. 27 cent....,2143
BO0624_81745,398,2,"et paysages. Sous le pied, marque de la fabrique Folco.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,399,"PETIT VASE de forme sphérique, décor à trois compartiments avec figures et oiseaux. Sous le pied, marque de la fabrique Levantino.","399. PETIT VASE de forme sphérique, décor à trois compartiments avec figures et oiseaux. Sous le pied, marque de la fabrique Levantino.  AVIll secle. savone. laut. ? cent...",2159
BO0624_81745,400,2,de la fabrique Siccardi.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,40,"I. PETITE TASSE avec couvercle et soucoupe, à bords festonnés et décorés de fleurs de plusieurs couleurs. Marque: Jacques","- 40I. PETITE TASSE avec couvercle et soucoupe, à bords festonnés et décorés de fleurs de plusieurs couleurs. Marque: Jacques - Boselli.  XVIIl Siècle, Savone. Haut. 17 cent...",2168
BO0624_81745,40,402,"PORTE-BOUTEILLEs de forme rectangulaire, décoré de figures","402. PORTE-BOUTEILLEs de forme rectangulaire, décoré de figures...",2173
BO0624_81745,402,2,"et de fleurs. Au revers, la marque de fabrique.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,403,"PLATEAU et vasque de forme élégante, décoré de fleurs sur","403. PLATEAU et vasque de forme élégante, décoré de fleurs sur...",2178
BO0624_81745,403,2,"fond jaune. Au revers, marque de la fabrique Fulco.","2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,404,"DEUX GRANDS VASES sur piédouche, de forme élégante, avec","404. DEUX GRANDS VASES sur piédouche, de forme élégante, avec...",2183
BO0624_81745,404,2,la panse à cannelures. Décor bleu. Marque de fabrique.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,405,"SAUctÈre, dessin de fleurs en couleurs variées.","405. SAUctÈre, dessin de fleurs en couleurs variées.  XVIII Siècle. Lodi. Haut. 10 cent....",2188
BO0624_81745,406,2,variees.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,407,"PLAT à bord festonné; décor bleu. Marque de fabrique. XVIII Siècle. Lodi, Diam, 42 cent.","407. PLAT à bord festonné; décor bleu. Marque de fabrique. XVIII Siècle. Lodi, Diam, 42 cent....",2197
BO0624_81745,408,2,tation bleue. Marque de fabrique.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,409,"PLAQUE avec figures et animaux dorés. Au revers, on lit:","409. PLAQUE avec figures et animaux dorés. Au revers, on lit:...",2203
BO0624_81745,409,2,Paolo Milani fece in Lodi 1773. Pièce intéressante.,"2. EPISODES DE LA VIE DES SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Tableau en trois compartiments: au milieu, Saint Sésin revêtu des habits de diacre est accosté de Saint Martin et Saint Alexandre en habi...",23
BO0624_81745,2,4,IO. HUILIÈRE à décor bleu. Marque de fabrique. XVIII Siècle. Lodi. Haut. I1 cent.,"4. LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints liés aux pieds et attachés ensemble sont traînés avec une corde par plusieurs hommes. Fond de paysage et à gauche une égli...",47
BO0624_81745,4,4,II. PLAT ovale avec fleurs de plusieurs couleurs. Marque de,"4. LE MARTYRE DES TROIS SAINTS: SÉSIN, MARTIN ET ALEXANDRE.  Les trois saints liés aux pieds et attachés ensemble sont traînés avec une corde par plusieurs hommes. Fond de paysage et à gauche une égli...",47
